1	600001	700000	0.41919	392.0786	0.979528613417363	0.9801965
1	700001	800000	0.44117	375.1469	0.937228205734315	0.93786725
1	800001	900000	0.56645	504.3165	1.25993217168317	1.26079125
1	900001	1000000	0.62134	371.7265	0.928683032217237	0.92931625
1	1000001	1100000	0.60348	353.5915	0.883376424296469	0.88397875
1	1100001	1200000	0.61372	380.8991	0.951598907144948	0.95224775
1	1200001	1300000	0.63522	392.3899	0.980306333133146	0.98097475
1	1300001	1400000	0.56191	395.1817	0.987281077439361	0.98795425
1	1400001	1500000	0.57733	333.6287	0.833503429942969	0.83407175
1	1500001	1600000	0.56394	363.546	0.908245717296044	0.908865
1	1600001	1700000	0.54508	375.544	0.938220279294024	0.93886
1	1700001	1800000	0.4719	401.7966	1.00380705928304	1.0044915
1	1800001	1900000	0.55347	436.2736	1.08994082941176	1.090684
1	1900001	2000000	0.5631	443.1437	1.10710437653481	1.10785925
1	2000001	2100000	0.56204	424.5219	1.06058159785386	1.06130475
1	2100001	2200000	0.58005	368.1755	0.919811581170827	0.92043875
1	2200001	2300000	0.59617	338.7872	0.846390892692309	0.846968
1	2300001	2400000	0.59949	432.9343	1.08159826774483	1.08233575
1	2400001	2500000	0.63479	340.5501	0.850795139678993	0.85137525
1	2500001	2600000	0.56884	479.4052	1.19769635685567	1.198513
1	2700001	2800000	0.57215	396.0028	0.989332428735956	0.990007
1	2800001	2900000	0.57392	418.3889	1.04525954511727	1.04597225
1	2900001	3000000	0.54605	423.6637	1.05843755975529	1.05915925
1	3000001	3100000	0.5828	420.3376	1.05012797560281	1.050844
1	3100001	3200000	0.56805	429.3645	1.07267984872329	1.07341125
1	3200001	3300000	0.56969	427.0103	1.06679835898703	1.06752575
1	3300001	3400000	0.58308	456.33	1.14004766432227	1.140825
1	3400001	3500000	0.61924	405.7723	1.01373953687392	1.01443075
1	3500001	3600000	0.57064	281.0627	0.702177973534746	0.70265675
1	3600001	3700000	0.58669	394.8822	0.986532837622859	0.9872055
1	3700001	3800000	0.50102	380.6592	0.950999565802782	0.951648
1	4000001	4100000	0.49664	484.3588	1.21007191864207	1.210897
1	4100001	4200000	0.505	375.3502	0.937736109422778	0.9383755
1	4200001	4300000	0.47157	451.3249	1.12754344026358	1.12831225
1	4300001	4400000	0.4628	430.4449	1.07537900831511	1.07611225
1	4400001	4500000	0.47686	475.2392	1.18728845343147	1.188098
1	4500001	4600000	0.47844	374.6687	0.93603352032446	0.93667175
1	4600001	4700000	0.47966	367.0197	0.916924050019196	0.91754925
1	4700001	4800000	0.52822	437.7533	1.09363755881569	1.09438325
1	4800001	4900000	0.47591	415.4761	1.03798250692859	1.03869025
1	4900001	5000000	0.44691	454.8996	1.13647410093821	1.137249
1	5000001	5100000	0.44523	365.6466	0.913493639027412	0.9141165
1	5100001	5200000	0.41039	384.2031	0.959853278943692	0.96050775
1	5200001	5300000	0.43109	455.29	1.13744943591104	1.138225
1	5300001	5400000	0.46996	440.9678	1.10166833307328	1.1024195
1	5400001	5500000	0.48056	307.6873	0.768694119840083	0.76921825
1	5500001	5600000	0.49138	391.3796	0.977782304129432	0.978449
1	5600001	5700000	0.43856	181.4284	0.453261945657148	0.453571
1	5700001	5800000	0.49554	348.234	0.869991800533826	0.870585
1	5800001	5900000	0.51265	432.5844	1.08072411378224	1.081461
1	5900001	6000000	0.51752	300.8919	0.751717195469265	0.75222975
1	6000001	6100000	0.52325	422.1542	1.05466638111418	1.0553855
1	6100001	6200000	0.55803	326.2925	0.815175426798312	0.81573125
1	6200001	6300000	0.5445	399.7765	0.998760250423885	0.99944125
1	6300001	6400000	0.56474	432.2599	1.07991341655201	1.08064975
1	6400001	6500000	0.53484	400.4261	1.00038314386228	1.00106525
1	6500001	6600000	0.57133	349.2883	0.872625754585708	0.87322075
1	6600001	6700000	0.53375	343.4453	0.858028207848401	0.85861325
1	6700001	6800000	0.46573	443.376	1.1076847308232	1.10844
1	6800001	6900000	0.43502	388.6996	0.971086869377425	0.971749
1	6900001	7000000	0.44401	419.6892	1.04850808012027	1.049223
1	7000001	7100000	0.47982	327.3698	0.817866841670827	0.8184245
1	7100001	7200000	0.4846	439.8499	1.09887548736087	1.09962475
1	7200001	7300000	0.4537	421.3198	1.05258180247348	1.0532995
1	7300001	7400000	0.43758	381.4221	0.95290551624021	0.95355525
1	7400001	7500000	0.49766	350.4537	0.875537269384211	0.87613425
1	7500001	7600000	0.5396	413.1526	1.0321777148964	1.0328815
1	7600001	7700000	0.52349	511.048	1.27674945490449	1.27762
1	7700001	7800000	0.52116	322.0201	0.804501704621269	0.80505025
1	7800001	7900000	0.4105	430.5158	1.07555613754045	1.0762895
1	7900001	8000000	0.4465	322.8388	0.806547060006145	0.807097
1	8000001	8100000	0.44882	375.0382	0.93695664089941	0.9375955
1	8100001	8200000	0.43694	376.5365	0.940699838619162	0.94134125
1	8200001	8300000	0.47711	459.9412	1.14906951282094	1.149853
1	8300001	8400000	0.47813	423.5591	1.05817623793624	1.05889775
1	8400001	8500000	0.47251	349.0869	0.872122597660687	0.87271725
1	8500001	8600000	0.42303	438.2169	1.09479576909593	1.09554225
1	8600001	8700000	0.39575	382.9235	0.956656458679264	0.95730875
1	8700001	8800000	0.40618	353.3812	0.88285103253216	0.883453
1	8800001	8900000	0.42183	454.2328	1.13480823679917	1.135582
1	8900001	9000000	0.48326	431.2184	1.07731144069596	1.078046
1	9000001	9100000	0.49491	282.1699	0.704944087474083	0.70542475
1	9100001	9200000	0.48009	380.002	0.94935768531061	0.950005
1	9200001	9300000	0.50247	358.9592	0.896786530683913	0.897398
1	9300001	9400000	0.53006	450.6728	1.12591430108381	1.126682
1	9400001	9500000	0.52593	527.2933	1.31733503183613	1.31823325
1	9500001	9600000	0.49392	408.2122	1.01983513062445	1.0205305
1	9600001	9700000	0.50873	305.7609	0.763881401367595	0.76440225
1	9700001	9800000	0.51305	431.5112	1.07804294192558	1.078778
1	9800001	9900000	0.47267	461.8905	1.15393944228441	1.15472625
1	9900001	10000000	0.49787	396.9439	0.991683575618461	0.99235975
1	10000001	10100000	0.46975	433.8433	1.0838692193081	1.08460825
1	10100001	10200000	0.43699	347.3679	0.867828025892515	0.86841975
1	10200001	10300000	0.44759	416.2998	1.04004035379622	1.0407495
1	10300001	10400000	0.40935	538.2549	1.34472035929046	1.34563725
1	10400001	10500000	0.46213	353.8899	0.884121915986767	0.88472475
1	10500001	10600000	0.46194	374.7197	0.936160933448472	0.93679925
1	10600001	10700000	0.46197	451.387	1.12769858447929	1.1284675
1	10700001	10800000	0.58294	391.6948	0.978569767201758	0.979237
1	10800001	10900000	0.53447	425.6039	1.06328475472016	1.06400975
1	10900001	11000000	0.51561	332.0209	0.829486668751074	0.83005225
1	11000001	11100000	0.49028	377.6667	0.943523413379131	0.94416675
1	11100001	11200000	0.48378	423.6509	1.05840558155946	1.05912725
1	11200001	11300000	0.43675	383.319	0.957644534964495	0.9582975
1	11300001	11400000	0.49536	419.7348	1.04862200244291	1.049337
1	11400001	11500000	0.49489	539.6473	1.34819898740565	1.34911825
1	11500001	11600000	0.52835	361.4127	0.902916101267514	0.90353175
1	11600001	11700000	0.50169	434.2551	1.08489801782708	1.08563775
1	11700001	11800000	0.53789	473.5739	1.18312804018799	1.18393475
1	11800001	11900000	0.51818	384.6384	0.960940787431584	0.961596
1	11900001	12000000	0.51326	493.997	1.23415100044312	1.2349925
1	12000001	12100000	0.52254	394.55	0.985702903509196	0.986375
1	12100001	12200000	0.5053	476.376	1.19012851694867	1.19094
1	12200001	12300000	0.52499	354.2262	0.884962093116282	0.8855655
1	12300001	12400000	0.41709	424.7338	1.06111098689265	1.0618345
1	12400001	12500000	0.41155	404.6658	1.01097517174217	1.0116645
1	12500001	12600000	0.44926	425.9253	1.06408770723109	1.06481325
1	12600001	12700000	0.51621	345.773	0.863843492726106	0.8644325
1	12700001	12800000	0.44264	379.1627	0.947260865016819	0.94790675
1	12800001	12900000	0.44752	381.8802	0.954049985889424	0.9547005
1	12900001	13000000	0.45468	430.9136	1.07654995990774	1.077284
1	13400001	13500000	0.46195	375.52	0.938160320176842	0.9388
1	13700001	13800000	0.47359	436.0452	1.08937021847991	1.090113
1	13800001	13900000	0.47646	337.0275	0.841994640254582	0.84256875
1	13900001	14000000	0.45048	416.1638	1.03970058546552	1.0404095
1	14000001	14100000	0.40818	382.2404	0.954949872306466	0.955601
1	14100001	14200000	0.45444	333.5636	0.833340790837612	0.833909
1	14200001	14300000	0.44177	388.3937	0.970322640463007	0.97098425
1	14300001	14400000	0.42193	575.5633	1.43792780626875	1.43890825
1	14400001	14500000	0.43068	354.3768	0.8853383365766	0.885942
1	14500001	14600000	0.41055	379.0583	0.947000042857077	0.94764575
1	14600001	14700000	0.42187	337.1642	0.842336157392865	0.8429105
1	14700001	14800000	0.43178	329.1152	0.822227368467899	0.822788
1	14800001	14900000	0.43437	320.5128	0.800736022232574	0.801282
1	14900001	15000000	0.45705	418.408	1.04530726258136	1.04602
1	15000001	15100000	0.47228	502.1748	1.25458156996363	1.255437
1	15100001	15200000	0.48408	367.6406	0.91847524234663	0.9191015
1	15200001	15300000	0.50407	434.7383	1.08610519471968	1.08684575
1	15300001	15400000	0.51928	458.2578	1.14486388040993	1.1456445
1	15400001	15500000	0.49496	415.6038	1.03830153939793	1.0390095
1	15500001	15600000	0.46428	330.5111	0.825714740621006	0.82627775
1	15600001	15700000	0.48016	414.7751	1.03623120104757	1.03693775
1	15700001	15800000	0.51032	423.1764	1.05722013984684	1.057941
1	15800001	15900000	0.45967	409.9415	1.02415543484708	1.02485375
1	15900001	16000000	0.4492	387.3692	0.967763135648294	0.968423
1	16000001	16100000	0.53526	426.3165	1.06506504084116	1.06579125
1	16100001	16200000	0.4765	367.4714	0.918052530570496	0.9186785
1	16200001	16300000	0.45462	311.7469	0.778836204511445	0.77936725
1	16300001	16400000	0.55541	394.2735	0.985012124513326	0.98568375
1	16400001	16500000	0.54362	432.2084	1.07978475427972	1.080521
1	16500001	16600000	0.50903	415.1925	1.03727399002722	1.03798125
1	16600001	16700000	0.44762	379.1032	0.947112216372139	0.947758
1	16700001	16800000	0.48976	370.4683	0.925539675498963	0.92617075
1	16800001	16900000	0.47367	317.6536	0.79359289273894	0.794134
1	16900001	17000000	0.47648	422.3661	1.05519577015297	1.05591525
1	17000001	17100000	0.5024	484.198	1.20967019255695	1.210495
1	17200001	17300000	0.51566	373.3759	0.932803722545581	0.93343975
1	17300001	17400000	0.50445	412.1249	1.02961021553273	1.03031225
